12303B;0000809784;4;000000000000101297;                6;01;0;202317;                1;0;            91.22;         1599.99;        150.78;ESMALTE CREM. CASUAL 98 BORDO MERLOT;0;0;  ;             40;ZCOS
12303B;0000809784;4;000000000000101126;                5;01;0;202317;                1;0;           159.64;         2799.99;        263.86;LIP GLOSS YOU EFECTO VOLUMEN 2,3G;0;0;  ;             40;ZCOS
12303B;0000809784;4;000000000000405915;                2;05;0;202317;                1;0;            99.77;         1399.99;        164.91;JARRA FRESH 2 LTS TAPA ROJO PASION;0;0;  ;             25;ZHOG
12303B;0000809784;4;000000000000405922;                0;05;0;202317;                1;0;            213.8;         2999.99;        353.39;HERMETICO MANDALA AREIA ROSA 3000 ML;0;0;  ;             25;ZHOG
12303B;0000809784;4;000000000000101074;                3;01;0;202317;                1;0;            57.01;          999.99;         94.24;DELINEADOR P/LABIOS 18CM 03 COBRE;0;0;  ;             40;ZCOS
12303B;0000809784;4;000000000000000250;9;04;0;202317;                1;0;                0;            0.01;             0;FOLLETO CAMP. 01;0;0;  ;0;ZFOL
12303B;0000809784;4;000000000000101067;                6;01;0;202317;                1;0;            57.01;          999.99;         94.24;DELINEADOR P/OJOS 18CM 07 CELESTE;0;0;  ;             40;ZCOS
12303B;0000809784;4;000000000000405343;                8;05;0;202317;                1;0;           484.62;         6799.99;        801.02;JARRO KEREM ENLOZADO 800ML;0;0;  ;             25;ZHOG
12303B;0000809784;4;000000000000500594;                5;04;0;202317;                1;0;                0;            0.01;             0;INSERT VIOLETTA SOLIDARIO C1 2023;0;0;  ;0;ZFOL
12303B;0000809784;4;000000000000405724;                7;05;0;202317;                1;0;           121.15;         1699.99;        200.25;PERCHA P/PANTALONES NEGRO;0;0;  ;             25;ZHOG
12303B;0000809784;4;000000000000500506;                9;04;0;202317;                1;0;                0;            0.01;             0;CARTON BINGO;0;0;  ;0;ZFOL
12303B;0000809784;4;000000000000000100;0;0;0;202317;                1;0;            75.56;          795.15;        124.89;Gastos Administrativos;0;0;  ;0;0
12303A;0001333002;0;000000000000100904;                2;01;202317;202317;                1;0;            74.12;         1299.99;        122.51;LABIAL CREMOSO YOU 03 CIRUELA SALV 3,5 G;0;0;  ;             40;ZCOS
12303A;0001333002;0;000000000000000250;9;04;0;202317;                3;0;                0;            0.01;             0;FOLLETO CAMP. 01;0;0;  ;0;ZFOL
12303A;0001333002;0;000000000000101382;                0;07;202317;202317;                1;0;            44.47;          519.99;          73.5;TOALLAS HUM.DESMAQ.AGUA DE ROSAS 15U;0;0;  ;             10;ZCOS
12303A;0001333002;0;000000000000101302;                5;01;202317;202317;                1;0;           239.46;         4199.99;         395.8;TRAT.DUAL CONT.OJOS Y LABIOS DERMAT. 20G;0;0;  ;             40;ZCOS
12303A;0001333002;0;000000000000101416;                7;07;202317;202317;                1;0;           136.83;         1599.99;        226.17;PIGMENT.PURO P/PARP SK 7 GOLDEN 1,5G;0;0;  ;             10;ZCOS
12303A;0001333002;0;000000000000405397;                9;05;202317;202317;                1;0;           114.03;         1599.99;        188.47;RECIPIENTE SALSE TRENTOX3 CIELO TURQUESA;0;0;  ;             25;ZHOG
12303A;0001333002;0;000000000000100191;                5;01;202317;202317;                1;0;           171.04;         2999.99;        282.71;CREMA P/MANOS PERFUMADA VIOLETTA OBI 30G;0;0;  ;             40;ZCOS
12303A;0001333002;0;000000000000405931;                2;05;202317;202317;                1;0;           199.55;         2799.99;        329.83;SET X6 ESPECIEROS CIRCLE NEGRO;0;0;  ;             25;ZHOG
12303A;0001333002;0;000000000000101222;                5;01;202317;202317;                2;0;           148.23;         1299.99;        245.02;VIOLETTA BALSAMO LABIAL FRUTILLA 4,2 G;0;0;  ;             40;ZCOS
12303A;0001333002;0;000000000000405940;                4;05;202317;202317;                3;0;           192.42;          899.99;        318.05;PINCHES P/PICADA X 8 COL 2023;0;0;  ;             25;ZHOG
12303A;0001333002;0;000000000000405398;                1;05;202317;202317;                1;0;           114.03;         1599.99;        188.47;RECIPIENTE SALSE TRENTOX3 AMARILLO GIRAS;0;0;  ;             25;ZHOG
12303A;0001333002;0;000000000000000100;0;0;202317;202317;                1;0;           135.07;         1421.41;        223.25;Gastos Administrativos;0;0;  ;0;0
12303A;0001333002;0;000000000000500506;                9;04;0;202317;                1;0;                0;            0.01;             0;CARTON BINGO;0;0;  ;0;ZFOL
12303A;0001333002;0;000000000000405535;                6;05;202317;202317;                2;0;           142.53;          999.99;        235.59;MOLDE P/ FLAN/GELATINA CIELO TURQUESA X4;0;0;  ;             25;ZHOG
12303A;0001333002;0;000000000000405411;                8;05;202317;202317;                1;0;             39.2;          549.99;         64.79;UNTADORES X 3 DESIGN ROJO PASION;0;0;  ;             25;ZHOG
12303A;0001333002;0;000000000000405934;                9;05;202317;202317;                1;0;           299.32;         4199.99;        494.75;ORGANIZADOR DE PLANCHADO PLANXA NEGRO;0;0;  ;             25;ZHOG
12303A;0001333002;0;000000000000302054;                3;05;202317;202317;                1;0;            213.8;         2999.99;        353.39;PULSERA DE CUERO NEGRO HENRY (I);0;0;  ;             25;ZBIJ
12303A;0001333002;0;000000000000900929;                8;04;202317;202317;                1;0;                0;            0.01;             0;POSA UTENSILIO CERAMICA STAR  GRES;0;0;  ;0;ZHOG
12303A;0001333002;0;000000000000500591;                7;04;0;202317;                1;0;                0;            0.01;             0;INS. NIVELES C 1 A 3 2024;0;0;  ;0;ZFOL
12303A;0001333002;0;000000000000500590;                5;04;0;202317;                1;0;                0;            0.01;             0;INS. INDICACIONES C1 A 4-2024;0;0;  ;0;ZFOL
12303A;0001333002;0;000000000000405677;                7;05;202317;202317;                2;0;           270.81;         1899.99;        447.62;COLADOR CUADRADO COL 2023 S/E COL;0;0;  ;             25;ZHOG
12303A;0001333002;0;000000000000052053;9;05;202317;202317;                2;0;           270.81;         1899.99;        447.62;BOWL COLADOR PLASTICO COL PASTELES S/E;0;0;  ;             25;ZHOG
12303A;0001333002;0;000000000000403125;                5;05;202317;202317;                1;0;            35.63;          499.99;          58.9;PORTA ESPONJA DE METAL DESIGN NEGRO;0;0;  ;             25;ZHOG
12303A;0001333002;0;000000000000101415;                4;07;202317;202317;                1;0;           136.83;         1599.99;        226.17;PIGMENT.PURO P/PARP SK 6 ROSE GOL 1,5G;0;0;  ;             10;ZCOS
12303A;0001333002;0;000000000000101414;                2;07;202317;202317;                1;0;           136.83;         1599.99;        226.17;PIGMENT.PURO P/PARP SK 5 SILVER SH 1,5G;0;0;  ;             10;ZCOS
12303A;0001333002;0;000000000000101412;                8;07;202317;202317;                1;0;           136.83;         1599.99;        226.17;ESMALTE GEL SK LL C/PERLAS 39 RAD. ROSE;0;0;  ;             10;ZCOS
12303A;0001333002;0;000000000000400257;                2;05;202317;202317;                3;0;            106.9;          499.99;        176.69;MEZCLADOR X4 MANITO DESIGN COL SURT;0;0;  ;             25;ZHOG
12303A;0001333002;0;000000000000405412;                2;05;202317;202317;                1;0;             39.2;          549.99;         64.79;UNTADORES X 3 DESIGN CIELO TURQUESA;0;0;  ;             25;ZHOG
12303A;0001333002;0;000000000000405357;                1;05;202317;202317;                1;0;             39.2;          549.99;         64.79;UNTADORES X 3 DESIGN AMARILLO GIRASOL;0;0;  ;             25;ZHOG
12303A;0001333002;0;000000000000032233;3;01;202317;202317;                1;0;           239.45;         4199.99;        395.79;POMELO NAT.DESMAQ.BIFASICO ROS/OJOS 110M;0;0;  ;             40;ZCOS
12303A;0001333002;0;000000000000500589;                2;04;0;202317;                1;0;                0;            0.01;             0;NUEVOS CLIENTES C1-2024;0;0;  ;0;ZFOL
12303A;0001333002;0;000000000000405536;                8;05;202317;202317;                1;0;            71.26;          999.99;        117.79;MOLDE P/ FLAN/GELAT AZUL MEDITERRANEO X4;0;0;  ;             25;ZHOG
12303A;0001333002;0;000000000000101411;                6;07;202317;202317;                1;0;           136.83;         1599.99;        226.17;ESMALTE GEL SK LL C/PERLAS 38 GOLDEN;0;0;  ;             10;ZCOS
12303A;0001333002;0;000000000000500594;                5;04;0;202317;                1;0;                0;            0.01;             0;INSERT VIOLETTA SOLIDARIO C1 2023;0;0;  ;0;ZFOL
12303A;0001333002;0;000000000000405939;                0;05;202317;202317;                2;0;           142.53;          999.99;        235.59;QUESERA TAPA ROLL SOFT S/E COL 2023;0;0;  ;             25;ZHOG
12303A;0001333002;0;000000000000032228;0;01;202317;202317;                2;0;           205.25;         1799.99;        339.25;JABON DE LIMPIEZA FACIAL C/POMELO N.100G;0;0;  ;             40;ZCOS
12303A;0001333002;0;000000000000101221;                2;01;202317;202317;                2;0;           148.23;         1299.99;        245.02;VIOLETTA BALSAMO LABIAL MANGO 4,2 G;0;0;  ;             40;ZCOS
12303A;0001333002;0;000000000000403763;                2;05;202317;202317;                2;0;           256.56;         1799.99;        424.06;ESCURRIDOR DE CUBIERTOS VINTAGE AQCUA;0;0;  ;             25;ZHOG
12303A;0001333002;0;000000000000500592;                1;04;0;202317;                1;0;                0;            0.01;             0;INSERT  INVI A CONFERENCIA C 1-2023;0;0;  ;0;ZFOL
12303B;0001339928;4;000000000000100707;                1;01;202317;202317;                1;0;            74.12;         1299.99;        122.51;LABIAL MATTE YOU 03 ROSA INTENSO 3,5 G;0;0;  ;             40;ZCOS
12303B;0001339928;4;000000000000100293;                8;01;202317;202317;                1;0;           102.62;         1799.99;        169.63;DEO COLONIA MASC. SEX MEN INTENSE 120ML;0;0;  ;             40;ZCOS
12303B;0001339928;4;000000000000042126;9;01;202317;202317;                1;0;           102.62;         1799.99;        169.63;DEO COLONIA FEM. CAPRICCIO 120 ML;0;0;  ;             40;ZCOS
12303B;0001339928;4;000000000000100706;                9;01;202317;202317;                1;0;            74.12;         1299.99;        122.51;LABIAL MATTE YOU 02 ROSA 3,5 G;0;0;  ;             40;ZCOS
12303B;0001339928;4;000000000000100863;                7;01;202317;202317;                1;0;           102.62;         1799.99;        169.63;DEO COLONIA MASC. HOMME SPORT EXTR 120ML;0;0;  ;             40;ZCOS
12303B;0001339928;4;000000000000500589;                2;04;0;202317;                1;0;                0;            0.01;             0;NUEVOS CLIENTES C1-2024;0;0;  ;0;ZFOL
12303B;0001339928;4;000000000000101385;                6;01;202317;202317;                1;0;           228.05;         3999.99;        376.95;BODY MIST FEMENINO LOVE 50 ML;0;0;  ;             40;ZCOS
12303B;0001339928;4;000000000000101128;                9;01;202317;202317;                1;0;           102.62;         1799.99;        169.63;DEO COLONIA MASC. HOMME SPORT SAV  120ML;0;0;  ;             40;ZCOS
12303B;0001339928;4;000000000000100905;                4;01;202317;202317;                1;0;            74.12;         1299.99;        122.51;LABIAL CREMOSO YOU 04 NUDE SUAVE 3,5 G;0;0;  ;             40;ZCOS
12303B;0001339928;4;000000000000101216;                9;01;202317;202317;                1;0;            91.22;         1599.99;        150.78;ESMALTE CREM. CASUAL 95 ROSA PARAISO;0;0;  ;             40;ZCOS
12303B;0001339928;4;000000000000101067;                6;01;202317;202317;                2;0;           114.03;          999.99;        188.47;DELINEADOR P/OJOS 18CM 07 CELESTE;0;0;  ;             40;ZCOS
12303B;0001339928;4;000000000000100798;                4;01;202317;202317;                1;0;            91.22;         1599.99;        150.78;ESMALTE CREM. CASUAL 84 FUCSIA POWER;0;0;  ;             40;ZCOS
12303B;0001339928;4;000000000000101405;                0;01;202317;202317;                1;0;           114.03;         1999.99;        188.47;SPLASH HUMECT. B.LOVE COCONUT PAR. 130ML;0;0;  ;             40;ZCOS
12303B;0001339928;4;000000000000100455;                2;01;202317;202317;                1;0;           285.07;         4999.99;        471.18;EAU TOILETTE FEM. SEX WOMEN INTENSE 50ML;0;0;  ;             40;ZCOS
12303B;0001339928;4;000000000000101071;                7;01;202317;202317;                1;0;            57.01;          999.99;         94.24;DELINEADOR P/OJOS Y LABIOS 18CM 02 VIOLE;0;0;  ;             40;ZCOS
12303B;0001339928;4;000000000000101163;                6;01;202317;202317;                1;0;           427.61;         7499.99;        706.79;EAU TOILETTE FEM. MY ESSENCE ROUGE 95ML;0;0;  ;             40;ZCOS
12303B;0001339928;4;000000000000500594;                5;04;0;202317;                1;0;                0;            0.01;             0;INSERT VIOLETTA SOLIDARIO C1 2023;0;0;  ;0;ZFOL
12303B;0001339928;4;000000000000101387;                1;01;202317;202317;                1;0;           228.05;         3999.99;        376.95;BODY MIST FEMENINO JOY 50 ML;0;0;  ;             40;ZCOS
12303B;0001339928;4;000000000000400257;                2;05;202317;202317;                1;0;            35.63;          499.99;          58.9;MEZCLADOR X4 MANITO DESIGN COL SURT;0;0;  ;             25;ZHOG
12303B;0001339928;4;000000000000204351;                9;05;202317;202317;                1;0;           285.07;         3999.99;        471.19;BILLETERA P/CAB ESCAPE NEGRA;0;0;  ;             25;ZMOD
12303B;0001339928;4;000000000000101386;                9;01;202317;202317;                1;0;           228.05;         3999.99;        376.95;BODY MIST FEMENINO MAGIC 50 ML;0;0;  ;             40;ZCOS
12303B;0001339928;4;000000000000500591;                7;04;0;202317;                1;0;                0;            0.01;             0;INS. NIVELES C 1 A 3 2024;0;0;  ;0;ZFOL
12303B;0001339928;4;000000000000021377;6;01;202317;202317;                1;0;           125.43;         2199.99;        207.32;PROTECT QUITAESMALTE EXPRESS HUMECT 30ML;0;0;  ;             40;ZCOS
12303B;0001339928;4;000000000000101061;                2;01;202317;202317;                3;0;           171.04;          999.99;        282.71;DELINEADOR P/OJOS 18CM 01 NEGRO;0;0;  ;             40;ZCOS
12303B;0001339928;4;000000000000000100;0;0;202317;202317;                1;0;           133.54;         1405.35;        220.73;Gastos Administrativos;0;0;  ;0;0
12303B;0001339928;4;000000000000100191;                5;01;202317;202317;                1;0;           171.04;         2999.99;        282.71;CREMA P/MANOS PERFUMADA VIOLETTA OBI 30G;0;0;  ;             40;ZCOS
12303B;0001339928;4;000000000000500506;                9;04;0;202317;                1;0;                0;            0.01;             0;CARTON BINGO;0;0;  ;0;ZFOL
12303B;0001339928;4;000000000000046460;0;05;202317;202317;                1;0;            71.26;          999.99;        117.79;BATE BIFE DE MADERA POLI;0;0;  ;             25;ZHOG
12303B;0001339928;4;000000000000043235;0;01;202317;202317;                1;0;           285.07;         4999.99;        471.18; EAU TOILETTE MASC. SEX FOR MEN 50ML;0;0;  ;             40;ZCOS
12303B;0001339928;4;000000000000101404;                8;01;202317;202317;                1;0;           256.56;         4499.99;        424.07;EAU TOILETTE MASC. SEX MEN BLACK 50ML;0;0;  ;             40;ZCOS
12303B;0001339928;4;000000000000101089;                9;01;202317;202317;                1;0;            91.22;         1599.99;        150.78;ESMALTE CASUAL MATTE 503 NUDE VELVET 9ML;0;0;  ;             40;ZCOS
12303B;0001339928;4;000000000000500592;                1;04;0;202317;                1;0;                0;            0.01;             0;INSERT  INVI A CONFERENCIA C 1-2023;0;0;  ;0;ZFOL
12303B;0001339928;4;000000000000100862;                5;01;202317;202317;                1;0;           102.62;         1799.99;        169.63;DEO COLONIA FEM. JE T AIME M.AMOUR 120ML;0;0;  ;             40;ZCOS
12303B;0001339928;4;000000000000100903;                0;01;202317;202317;                1;0;            74.12;         1299.99;        122.51;LABIAL CREMOSO YOU 02 ROSA ROMANT. 3,5 G;0;0;  ;             40;ZCOS
12303B;0001339928;4;000000000000000250;9;04;0;202317;                2;0;                0;            0.01;             0;FOLLETO CAMP. 01;0;0;  ;0;ZFOL
12303B;0001339928;4;000000000000204351;                9;05;202317;202317;                1;0;           285.07;         3999.99;        471.18;BILLETERA P/CAB ESCAPE NEGRA;0;0;  ;             25;ZMOD
12303B;0001339928;4;000000000000500590;                5;04;0;202317;                1;0;                0;            0.01;             0;INS. INDICACIONES C1 A 4-2024;0;0;  ;0;ZFOL
12303B;0001367509;5;000000000000101330;                3;01;0;202317;                1;0;           205.25;         3599.99;        339.25;VIOLETTA TOYS VITTO COL. INFANTIL 100 ML;0;0;  ;             40;ZCOS
12303B;0001367509;5;000000000000100705;                7;01;0;202317;                1;0;            74.12;         1299.99;        122.51;LABIAL MATTE YOU 01 NUDE 3,5 G;0;0;  ;             40;ZCOS
12303B;0001367509;5;000000000000405983;                9;05;0;202317;                5;0;           498.86;         1399.99;        824.57;SETX2 PLATOS CHICOS FLOR NAVIDAD;0;0;  ;             25;ZHOG
12303B;0001367509;5;000000000000500592;                1;04;0;202317;                1;0;                0;            0.01;             0;INSERT  INVI A CONFERENCIA C 1-2023;0;0;  ;0;ZFOL
12303B;0001367509;5;000000000000100709;                5;01;0;202317;                1;0;            74.12;         1299.99;        122.51;LABIAL MATTE YOU 05 BORDO 3,5 G;0;0;  ;             40;ZCOS
12303B;0001367509;5;000000000000500589;                2;04;0;202317;                1;0;                0;            0.01;             0;NUEVOS CLIENTES C1-2024;0;0;  ;0;ZFOL
12303B;0001367509;5;000000000000500591;                7;04;0;202317;                1;0;                0;            0.01;             0;INS. NIVELES C 1 A 3 2024;0;0;  ;0;ZFOL
12303B;0001367509;5;000000000000500590;                5;04;0;202317;                1;0;                0;            0.01;             0;INS. INDICACIONES C1 A 4-2024;0;0;  ;0;ZFOL
12303B;0001367509;5;000000000000302216;                8;03;0;202317;                2;0;            213.8;         1499.99;        353.39;PULSERA DOS VUELTAS/CHOKER ROJ NAZAR P/K;0;0;  ;             25;ZBIJ
12303B;0001367509;5;000000000000101267;                3;01;0;202317;                1;0;           114.03;         1999.99;        188.47;DELINEADOR RET.LABIOS YOU 03 ROJO SPICE;0;0;  ;             40;ZCOS
12303B;0001367509;5;000000000000301941;                3;05;0;202317;                1;0;            35.63;          499.99;          58.9;ANILLO ELASTIZADO LIBELULA PLATA P/E;0;0;  ;             25;ZBIJ
12303B;0001367509;5;000000000000101078;                2;01;0;202317;                1;0;           199.55;         3499.99;        329.83;BASE MAQ.FLUIDO CASUAL MATTE 2 NUDE BEIG;0;0;  ;             40;ZCOS
12303B;0001367509;5;000000000000101065;                1;01;0;202317;                1;0;            57.01;          999.99;         94.24;DELINEADOR P/OJOS 18CM 05NEGRO C GLITTE;0;0;  ;             40;ZCOS
12303B;0001367509;5;000000000000500594;                5;04;0;202317;                1;0;                0;            0.01;             0;INSERT VIOLETTA SOLIDARIO C1 2023;0;0;  ;0;ZFOL
12303B;0001367509;5;000000000000405933;                7;05;0;202317;                1;0;           156.79;         2199.99;        259.15;PORTAROLLO STAR CUISINE S/E;0;0;  ;             25;ZHOG
12303B;0001367509;5;000000000000089814;1;05;0;202317;                1;0;           135.41;         1899.99;        223.81;BOLSA PARA LAVAR ROPA WASH;0;0;  ;             25;ZHOG
12303B;0001367509;5;000000000000101261;                0;01;0;202317;                2;0;           216.65;         1899.99;         358.1;BRILLO LABIAL YOU 1 GLOSSY PINK 10G;0;0;  ;             40;ZCOS
12303B;0001367509;5;000000000000101361;                9;01;0;202317;                1;0;           114.03;         1999.99;        188.47;RUBOR COMPACTO CASUAL 01 BRONZE GLOW;0;0;  ;             40;ZCOS
12303B;0001367509;5;000000000000042217;6;01;0;202317;                2;0;           205.25;         1799.99;        339.25;DEO COLONIA MASC. MISSING 120ML;0;0;  ;             40;ZCOS
12303B;0001367509;5;000000000000405327;                8;05;0;202317;                2;0;            855.2;         5999.99;       1413.56;LUCES RENO X 20 USB;0;0;  ;             25;ZHOG
12303B;0001367509;5;000000000000101126;                5;01;0;202317;                2;0;           319.28;         2799.99;        527.73;LIP GLOSS YOU EFECTO VOLUMEN 2,3G;0;0;  ;             40;ZCOS
12303B;0001367509;5;000000000000021600;7;01;0;202317;                1;0;           108.32;         1899.99;        179.05;MASK MASCARILLA ROSTRO ANTIEDAD RENOV30G;0;0;  ;             40;ZCOS
12303B;0001367509;5;000000000000302192;                5;05;0;202317;                2;0;            71.26;          499.99;        117.79;ANILLO ELASTIZADO STRASS NEGRO P/E;0;0;  ;             25;ZBIJ
12303B;0001367509;5;000000000000500506;                9;04;0;202317;                1;0;                0;            0.01;             0;CARTON BINGO;0;0;  ;0;ZFOL
12303B;0001367509;5;000000000000101215;                7;01;0;202317;                1;0;            91.22;         1599.99;        150.78;ESMALTE CREM. CASUAL 94 NUDE DELICADO;0;0;  ;             40;ZCOS
12303B;0001367509;5;000000000000042126;9;01;0;202317;                2;0;           205.25;         1799.99;        339.25;DEO COLONIA FEM. CAPRICCIO 120 ML;0;0;  ;             40;ZCOS
12303B;0001367509;5;000000000000403030;                0;05;0;202317;                2;0;           199.55;         1399.99;        329.83;SET X2 PLATOS CHICOS FLOR COLOR DORADO;0;0;  ;             25;ZHOG
12303B;0001367509;5;000000000000041329;3;01;0;202317;                1;0;           205.25;         3599.99;        339.25;VIOLETTA TOYS RINGO COL. BEBES 100ML;0;0;  ;             40;ZCOS
12303B;0001367509;5;000000000000000250;9;04;0;202317;                3;0;                0;            0.01;             0;FOLLETO CAMP. 01;0;0;  ;0;ZFOL
12303B;0001367509;5;000000000000101015;                9;01;0;202317;                2;0;           148.23;         1299.99;        245.02;LABIAL MATTE YOU 07 ROSA CALIDO 3,5 G;0;0;  ;             40;ZCOS
12303B;0001367509;5;000000000000404878;                7;05;0;202317;                2;0;            855.2;         5999.99;       1413.56;LUCES NAVIDEÑAS ESTRELLA X 20 USB;0;0;  ;             25;ZHOG
12303B;0001367509;5;000000000000100190;                2;01;0;202317;                1;0;           171.04;         2999.99;        282.71;CREMA P/MANOS PERFUM. VIOLETTA PENNY 30G;0;0;  ;             40;ZCOS
12303B;0001367509;5;000000000000100045;                3;01;0;202317;                1;0;           102.62;         1799.99;        169.63;DEO COLONIA MASC. HOMME SPORT 120 ML;0;0;  ;             40;ZCOS
12303B;0001367509;5;000000000000100464;                4;01;0;202317;                1;0;           205.25;         3599.99;        339.25;VIOLETTA TOYS BUBU COL. BEBES Y NIÑOS100;0;0;  ;             40;ZCOS
12303B;0001367509;5;000000000000042216;3;01;0;202317;                2;0;           205.25;         1799.99;        339.25;DEO COLONIA MASC. RED HELL 120ML;0;0;  ;             40;ZCOS
12303B;0001367509;5;000000000000000100;0;0;0;202317;                1;0;           193.92;         2040.74;        320.52;Gastos Administrativos;0;0;  ;0;0
12303B;0001367509;5;000000000000100191;                5;01;0;202317;                1;0;           171.04;         2999.99;        282.71;CREMA P/MANOS PERFUMADA VIOLETTA OBI 30G;0;0;  ;             40;ZCOS
12303B;0001367509;5;000000000000404679;                1;05;0;202317;                1;0;           135.41;         1899.99;        223.81;ÑOQUERA ALUMINIO;0;0;  ;             25;ZHOG
12303B;0001367509;5;000000000000101266;                1;01;0;202317;                1;0;           114.03;         1999.99;        188.47;DELINEADOR RET.LABIOS YOU 02 ALMENDRA DU;0;0;  ;             40;ZCOS
12303A;0002413811;8;000000000000404949;                4;05;202317;202317;                1;0;            57.01;          799.99;         94.24;PLATO TOSTITO ROSA FLAMENCO LILO;0;0;  ;             25;ZHOG
12303A;0002413811;8;000000000000500591;                7;04;0;202317;                1;0;                0;            0.01;             0;INS. NIVELES C 1 A 3 2024;0;0;  ;0;ZFOL
12303A;0002413811;8;000000000000101163;                6;04;0;202317;                1;0;                0;            0.01;             0;EAU TOILETTE FEM. MY ESSENCE ROUGE 95ML;0;0;  ;0;ZCOS
12303A;0002413811;8;000000000000406170;                7;03;202317;202317;                3;0;           141.11;          660.00;        233.24;PLATO GLAM AUTUMN BLCO CHICO;0;0;  ;             25;ZHOG
12303A;0002413811;8;000000000000100191;                5;01;202317;202317;                1;0;           171.04;         2999.99;        282.71;CREMA P/MANOS PERFUMADA VIOLETTA OBI 30G;0;0;  ;             40;ZCOS
12303A;0002413811;8;000000000000000250;9;04;0;202317;                2;0;                0;            0.01;             0;FOLLETO CAMP. 01;0;0;  ;0;ZFOL
12303A;0002413811;8;000000000000404947;                0;05;202317;202317;                1;0;            57.01;          799.99;         94.24;PLATO TOSTITO LIMA SUTIL EMI;0;0;  ;             25;ZHOG
12303A;0002413811;8;000000000000406172;                2;03;202317;202317;                6;0;           359.18;          839.99;        593.69;PLATO GLAM AUTUMN ROJO GDE;0;0;  ;             25;ZHOG
12303A;0002413811;8;000000000000500590;                5;04;0;202317;                1;0;                0;            0.01;             0;INS. INDICACIONES C1 A 4-2024;0;0;  ;0;ZFOL
12303A;0002413811;8;000000000000550175;                3;04;0;202317;                1;0;                0;            0.01;             0;FICHA FRAGANCIAS 3;0;0;  ;0;ZOFO
12303A;0002413811;8;000000000000405540;                9;03;202317;202317;                1;0;            35.63;          499.99;          58.9;SETX6 CIERRABOLSAS CLICK AMARILLO GIRASO;0;0;  ;             25;ZHOG
12303A;0002413811;8;000000000000405539;                5;03;202317;202317;                2;0;            71.26;          499.99;        117.79;SET X6 CIERRABOLSAS CLICK CIELO TURQUESA;0;0;  ;             25;ZHOG
12303A;0002413811;8;000000000000401287;                5;05;202317;202317;                1;0;            85.52;         1199.99;        141.35;CINTA DE PAPEL P/DECORAR LARGO 4 MTS;0;0;  ;             25;ZHOG
12303A;0002413811;8;000000000000500592;                1;04;0;202317;                1;0;                0;            0.01;             0;INSERT  INVI A CONFERENCIA C 1-2023;0;0;  ;0;ZFOL
12303A;0002413811;8;000000000000405983;                9;03;202317;202317;                3;0;           277.94;         1299.99;         459.4;SETX2 PLATOS CHICOS FLOR NAVIDAD;0;0;  ;             25;ZHOG
12303A;0002413811;8;000000000000041238;7;01;202317;202317;                1;0;           142.53;         2499.99;        235.59;AGUA DE COLONIA MASC. IL BLEU 155 ML;0;0;  ;             40;ZCOS
